n	k	truth	candidate	T	N	depth	polarity	gates	cubes
4	0	1	0	8	16	0	0		15:0
4	0	1	1	8	16	0	1		15:1
4	0	1	2	8	16	0	2		15:2
4	0	1	3	8	16	0	3		15:3
4	0	1	4	8	16	0	4		15:4
4	0	1	5	8	16	0	5		15:5
4	0	1	6	8	16	0	6		15:6
4	0	1	7	8	16	0	7		15:7
4	0	2	208	8	14	0	0		15:1
4	0	2	210	8	14	0	2		15:3
4	0	2	212	8	14	0	4		15:5
4	0	2	214	8	14	0	6		15:7
4	0	2	216	8	14	0	8		15:9
4	0	2	218	8	14	0	10		15:11
4	0	2	220	8	14	0	12		15:13
4	0	2	222	8	14	0	14		15:15
4	0	4	416	8	14	0	0		15:2
4	0	4	417	8	14	0	1		15:3
4	0	4	420	8	14	0	4		15:6
4	0	4	421	8	14	0	5		15:7
4	0	4	424	8	14	0	8		15:10
4	0	4	425	8	14	0	9		15:11
4	0	4	428	8	14	0	12		15:14
4	0	4	429	8	14	0	13		15:15
4	0	28	635	4	8	1	8	10	13:13
4	0	28	638	4	8	1	8	17	11:11
4	0	28	661	4	10	1	10	10	13:13
4	0	28	689	4	10	1	12	17	11:11
4	0	28	733	4	10	2	8	10,1	13:13
4	0	28	740	4	10	2	8	10,17	13:13
4	0	28	742	4	10	2	8	10,24	13:13
4	0	28	743	4	10	2	8	10,25	13:13
4	0	136	1245	10	17	0	5		15:15,5:5,10:10,2:2,0:0,8:8
4	0	136	1341	10	17	2	1	3,10	15:15,5:5,8:8,10:10
4	0	136	1365	10	17	2	1	10,3	15:15,5:5,8:8,10:10
4	0	136	1446	10	17	2	4	19,8	15:15,5:5,8:8,10:10
4	0	136	1474	10	17	2	4	24,17	15:15,5:5,2:2,10:10
4	0	136	1541	10	17	3	0	8,19,2	15:15,5:5,8:8,10:10
4	0	136	1240	10	18	0	0		15:10,5:5,1:1,10:10,2:2,8:8,4:4
4	0	136	1241	10	18	0	1		15:11,1:1,5:5,10:10,2:2,0:0,8:8
4	0	19a	2012	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	2059	10	15	2	0	26,17	15:15,6:6,1:1,9:9
4	0	19a	1987	10	16	1	0	26	15:13,1:1,9:9,4:4,6:6
4	0	19a	2120	10	17	2	2	10,26	15:15,6:6,1:1,9:9
4	0	19a	2150	10	17	2	2	19,26	15:15,10:10,1:1,5:5
4	0	19a	2171	10	17	2	2	26,10	15:15,6:6,1:1,9:9
4	0	19a	2252	10	17	3	0	10,26,17	15:15,6:6,1:1,9:9
4	0	19a	2304	10	17	3	0	26,10,17	15:15,6:6,1:1,9:9
4	0	241	2928	9	17	2	3	17,24	15:15,3:3
4	0	241	2980	9	17	2	5	10,24	15:15,5:5
4	0	241	3007	9	17	2	5	24,10	15:15,5:5
4	0	241	3072	9	17	2	10	17,3	15:15,10:10
4	0	241	3118	9	17	2	12	10,3	15:15,12:12
4	0	241	2813	9	18	2	1	10,24	15:11,1:1,5:5
4	0	241	2841	9	18	2	1	17,24	15:13,1:1,3:3
4	0	241	2862	9	18	2	1	24,10	15:11,1:1,5:5
4	0	3f8	3723	9	17	0	12		15:14,6:6,8:8,4:4
4	0	3f8	3724	9	17	0	13		15:15,6:6,8:8,4:4
4	0	3f8	3732	9	17	1	0	11	15:10,6:6,8:8,4:4
4	0	3f8	3756	9	17	1	1	11	15:11,6:6,8:8,4:4
4	0	3f8	3786	9	17	1	12	8	15:15,6:6,8:8,4:4
4	0	3f8	3843	9	17	2	0	8,11	15:11,6:6,8:8,4:4
4	0	3f8	3867	9	17	2	0	10,11	15:14,6:6,8:8,4:4
4	0	3f8	3870	9	17	2	0	10,19	15:14,8:8,2:2,6:6
4	0	400	4256	8	12	0	0		15:10
4	0	400	4257	8	12	0	1		15:11
4	0	400	4260	8	12	0	4		15:14
4	0	400	4261	8	12	0	5		15:15
4	0	400	4271	8	12	1	0	8	15:11
4	0	400	4272	8	12	1	0	10	15:14
4	0	400	4277	8	12	1	0	24	15:11
4	0	400	4279	8	12	1	0	26	15:14
4	0	407	4586	3	8	2	0	24,523	12:12,4:4,0:0,8:8
4	0	407	4728	3	8	2	4	24,523	4:4,12:12
4	0	407	4870	3	8	2	8	24,523	8:8,12:12
4	0	407	4919	3	9	2	12	24,523	12:12
4	0	407	4633	3	10	2	1	24,523	12:12,4:4,0:0,8:8
4	0	407	4680	3	10	2	2	24,523	12:12,4:4,0:0,8:8
4	0	407	4775	3	10	2	5	24,523	4:4,12:12
4	0	407	4822	3	10	2	6	24,523	4:4,12:12
4	0	408	5517	4	8	1	4	3	14:14
4	0	408	5524	4	8	1	4	24	7:7
4	0	408	5604	4	8	2	0	3,10	14:14
4	0	408	5611	4	8	2	0	3,26	14:14
4	0	408	5643	4	8	2	0	24,2	7:7
4	0	408	5646	4	8	2	0	24,10	7:7
4	0	408	5541	4	10	1	5	3	14:14
4	0	408	5576	4	10	1	12	24	7:7
4	0	442	6228	9	15	3	0	1,16,24	15:15,3:3
4	0	442	6249	9	15	3	0	1,19,3	15:15,10:10
4	0	442	6277	9	15	3	0	1,24,16	15:15,3:3
4	0	442	6300	9	15	3	0	1,26,2	15:15,6:6
4	0	442	6387	9	15	3	0	2,26,1	15:15,6:6
4	0	442	6473	9	15	3	0	19,1,3	15:15,10:10
4	0	442	6540	9	15	3	0	26,1,2	15:15,6:6
4	0	442	6563	9	15	3	0	26,2,1	15:15,6:6
4	0	488	7506	9	11	1	0	24	15:15,3:3
4	0	488	7499	9	13	1	0	3	15:14,10:10
4	0	488	7523	9	13	1	1	3	15:15,10:10
4	0	488	7592	9	13	2	0	2,24	15:15,3:3
4	0	488	7610	9	13	2	0	3,8	15:15,10:10
4	0	488	7613	9	13	2	0	3,16	15:15,10:10
4	0	488	7616	9	13	2	0	3,24	15:15,10:10
4	0	488	7557	9	15	1	4	24	15:11,3:3
4	0	600	8119	4	8	1	4	1	14:14
4	0	600	8122	4	8	1	4	8	13:13
4	0	600	8143	4	10	1	5	1	14:14
4	0	600	8170	4	10	1	6	8	13:13
4	0	600	8204	4	10	2	4	1,8	14:14
4	0	600	8207	4	10	2	4	1,16	14:14
4	0	600	8208	4	10	2	4	1,17	14:14
4	0	600	8209	4	10	2	4	1,19	14:14
4	0	64e	8855	4	9	3	0	2,600,3	5:5,2:2,10:10
4	0	64e	8857	4	9	3	0	2,600,10	5:5,2:2,10:10
4	0	64e	8883	4	9	3	0	2,664,3	3:3,12:12,2:2
4	0	64e	8942	4	9	3	0	10,2,600	5:5,2:2,10:10
4	0	64e	8803	4	10	3	0	2,17,664	2:2,3:3,4:4,12:12
4	0	64e	8888	4	10	3	0	2,664,17	2:2,3:3,4:4,12:12
4	0	64e	9114	4	10	3	1	2,664,3	12:12,3:3
4	0	64e	9198	4	10	3	8	2,600,3	10:10,5:5
4	0	800	9984	8	10	0	0		15:11
4	0	800	9987	8	10	0	4		15:15
4	0	800	9993	8	10	1	0	2	15:15
4	0	800	9996	8	10	1	0	10	15:15
4	0	800	10003	8	10	1	0	26	15:15
4	0	800	9998	8	12	1	0	16	15:11
4	0	800	9999	8	12	1	0	17	15:11
4	0	800	10000	8	12	1	0	19	15:11
4	0	87b	10339	9	17	2	4	24,2	15:15,6:6,0:0,8:8
4	0	87b	10386	9	17	2	8	16,3	15:15,1:1,8:8,10:10
4	0	87b	10466	9	17	3	0	10,24,2	15:15,6:6,0:0,8:8
4	0	87b	10534	9	17	3	0	24,2,10	15:15,6:6,0:0,8:8
4	0	87b	10563	9	17	3	0	24,8,16	15:15,3:3,0:0,8:8
4	0	87b	10582	9	17	3	0	24,10,2	15:15,6:6,0:0,8:8
4	0	87b	10676	9	17	3	0	26,8,2	15:15,6:6,0:0,8:8
4	0	87b	10705	9	17	3	0	26,10,16	15:15,3:3,0:0,8:8
4	0	a40	11571	9	15	2	0	16,19	15:13,9:9
4	0	a40	11595	9	15	2	0	19,16	15:13,9:9
4	0	a40	11665	9	15	2	2	16,19	15:15,9:9
4	0	a40	11689	9	15	2	2	19,16	15:15,9:9
4	0	a40	11791	9	15	3	0	16,1,19	15:15,9:9
4	0	a40	11833	9	15	3	0	16,17,19	15:15,9:9
4	0	a40	11849	9	15	3	0	16,19,1	15:15,9:9
4	0	a40	11856	9	15	3	0	16,19,17	15:15,9:9
4	0	c78	12666	4	11	4	0	11,16,522,10	3:3,4:4,12:12
4	0	c78	12762	4	11	4	0	16,10,522,11	3:3,4:4,12:12
4	0	c78	12763	4	11	4	0	16,10,522,16	3:3,4:4,12:12
4	0	c78	12794	4	11	4	0	16,10,538,11	3:3,4:4,12:12
4	0	c78	12795	4	11	4	0	16,10,538,16	3:3,4:4,12:12
4	0	c78	12879	4	11	4	0	16,26,522,11	3:3,4:4,12:12
4	0	c78	12880	4	11	4	0	16,26,522,16	3:3,4:4,12:12
4	0	c78	12911	4	11	4	0	16,26,538,11	3:3,4:4,12:12
4	0	f80	14068	9	12	0	0		15:7,8:8,12:12
4	0	f80	14084	9	12	1	0	19	15:15,8:8,12:12
4	0	f80	14087	9	13	1	0	26	15:7,12:12
4	0	f80	14072	9	14	0	8		15:15,12:12,4:4,0:0,8:8
4	0	f80	14085	9	14	1	0	24	15:7,8:8,12:12
4	0	f80	14086	9	14	1	0	25	15:7,8:8,12:12
4	0	f80	14123	9	14	1	8	26	15:15,4:4,12:12
4	0	f80	14203	9	14	2	0	24,19	15:15,8:8,12:12
4	0	ff8	14436	8	14	0	0		15:3,8:8,4:4
4	0	ff8	14441	8	14	0	12		15:15,8:8,4:4
4	0	ff8	14499	8	14	2	0	2,3	15:15,8:8,4:4
4	0	ff8	14505	8	14	2	0	2,19	15:15,8:8,1:1
4	0	ff8	14522	8	14	2	0	3,2	15:15,8:8,4:4
4	0	ff8	14532	8	14	2	0	3,26	15:15,4:4,1:1
4	0	ff8	14555	8	14	2	0	10,11	15:15,8:8,4:4
4	0	ff8	14558	8	14	2	0	10,19	15:15,8:8,2:2
4	0	1248	15114	1	5	2	0	2,11	12:12
4	0	1248	15119	1	5	2	0	2,25	6:6
4	0	1248	15146	1	5	2	0	11,2	12:12
4	0	1248	15151	1	5	2	0	11,16	9:9
4	0	1248	15174	1	5	2	0	16,11	9:9
4	0	1248	15179	1	5	2	0	16,25	3:3
4	0	1248	15206	1	5	2	0	25,2	6:6
4	0	1248	15211	1	5	2	0	25,16	3:3
4	0	1400	15853	4	8	1	1	10	13:13
4	0	1400	15856	4	8	1	1	17	11:11
4	0	1400	15947	4	8	2	0	10,16	13:13
4	0	1400	15950	4	8	2	0	10,24	13:13
4	0	1400	15974	4	8	2	0	17,8	11:11
4	0	1400	15980	4	8	2	0	17,24	11:11
4	0	1400	15878	4	10	1	3	10	13:13
4	0	1400	15906	4	10	1	5	17	11:11
4	0	16c7	16645	3	12	4	0	26,10,3,592	1:1,9:9,0:0,4:4
4	0	16c7	16562	3	13	4	0	2,10,3,592	4:4,9:9,1:1,0:0,8:8
4	0	16c7	16730	3	13	4	1	2,10,3,592	4:4,1:1,9:9
4	0	16c7	16836	3	13	4	4	26,10,3,592	4:4,1:1,9:9
4	0	16c7	16922	3	13	4	8	2,10,3,592	9:9,8:8,4:4
4	0	16c7	17001	3	13	4	8	26,10,3,592	9:9,0:0,4:4
4	0	16c7	17271	3	13	5	0	26,10,3,592,2	9:9,0:0,4:4
4	0	16c7	17272	3	13	5	0	26,10,3,592,3	9:9,0:0,4:4
4	0	2000	18219	8	10	0	0		15:13
4	0	2000	18221	8	10	0	2		15:15
4	0	2000	18227	8	10	1	0	1	15:15
4	0	2000	18234	8	10	1	0	17	15:15
4	0	2000	18237	8	10	1	0	25	15:15
4	0	2000	18230	8	12	1	0	8	15:13
4	0	2000	18231	8	12	1	0	10	15:13
4	0	2000	18232	8	12	1	0	11	15:13
4	0	211b	18612	4	13	4	0	1,17,592,11	9:9,6:6,2:2,0:0,4:4
4	0	211b	18659	4	13	4	0	1,592,2,3	12:12,3:3,1:1,0:0,2:2
4	0	211b	18709	4	13	4	0	1,600,2,3	12:12,3:3,1:1,0:0,2:2
4	0	211b	18759	4	13	4	0	1,664,2,3	12:12,3:3,1:1,0:0,2:2
4	0	211b	18888	4	13	4	0	25,1,10,600	5:5,10:10,2:2,0:0,8:8
4	0	211b	18926	4	13	4	0	25,1,600,10	5:5,10:10,2:2,0:0,8:8
4	0	211b	19102	4	13	4	1	1,592,2,3	12:12,1:1,3:3
4	0	211b	19150	4	13	4	1	1,600,2,3	12:12,1:1,3:3
4	0	31c0	20201	9	15	1	0	25	15:10,6:6
4	0	31c0	20225	9	15	1	1	25	15:11,6:6
4	0	31c0	20341	9	15	2	0	24,25	15:11,6:6
4	0	31c0	20358	9	15	2	0	25,8	15:11,6:6
4	0	31c0	20364	9	15	2	0	25,24	15:11,6:6
4	0	31c0	20251	9	16	1	4	25	15:14,2:2,6:6
4	0	31c0	20275	9	16	1	5	25	15:15,2:2,6:6
4	0	31c0	20359	9	16	2	0	25,10	15:14,2:2,6:6
4	0	3400	20857	9	11	1	0	10	15:15,12:12
4	0	3400	20860	9	13	1	0	17	15:11,10:10
4	0	3400	20911	9	13	1	4	17	15:15,10:10
4	0	3400	20983	9	13	2	0	16,10	15:15,12:12
4	0	3400	21004	9	13	2	0	17,2	15:15,10:10
4	0	3400	21007	9	13	2	0	17,10	15:15,10:10
4	0	3400	21014	9	13	2	0	17,26	15:15,10:10
4	0	3400	20881	9	15	1	1	10	15:14,12:12
4	0	37ff	21468	9	14	0	0		15:10,0:0,10:10
4	0	37ff	21469	9	14	0	1		15:11,0:0,10:10
4	0	37ff	21472	9	14	0	4		15:14,0:0,10:10
4	0	37ff	21473	9	14	0	5		15:15,0:0,10:10
4	0	37ff	21483	9	14	1	0	8	15:11,0:0,10:10
4	0	37ff	21484	9	14	1	0	10	15:14,0:0,10:10
4	0	37ff	21489	9	14	1	0	24	15:11,0:0,10:10
4	0	37ff	21491	9	14	1	0	26	15:14,0:0,10:10
4	0	3800	21766	9	13	1	0	10	15:14,12:12
4	0	3800	21790	9	13	1	1	10	15:15,12:12
4	0	3800	21838	9	13	2	0	8,10	15:15,12:12
4	0	3800	21861	9	13	2	0	10,8	15:15,12:12
4	0	3800	21864	9	13	2	0	10,16	15:15,12:12
4	0	3800	21867	9	13	2	0	10,24	15:15,12:12
4	0	3800	21925	9	13	2	0	24,10	15:15,12:12
4	0	3800	21769	9	15	1	0	17	15:10,10:10
4	0	4000	22411	8	10	0	0		15:14
4	0	4000	22412	8	10	0	1		15:15
4	0	4000	22422	8	10	1	0	8	15:15
4	0	4000	22425	8	10	1	0	16	15:15
4	0	4000	22428	8	10	1	0	24	15:15
4	0	4000	22419	8	12	1	0	1	15:14
4	0	4000	22420	8	12	1	0	2	15:14
4	0	4000	22421	8	12	1	0	3	15:14
4	0	4084	22773	9	15	2	1	26,16	15:15,3:3
4	0	4084	22816	9	15	2	4	26,2	15:15,6:6
4	0	4084	22894	9	15	3	0	8,24,2	15:15,6:6
4	0	4084	22925	9	15	3	0	8,26,16	15:15,3:3
4	0	4084	22992	9	15	3	0	10,24,16	15:15,3:3
4	0	4084	23013	9	15	3	0	10,26,2	15:15,6:6
4	0	4084	23102	9	15	3	0	26,2,10	15:15,6:6
4	0	4084	23130	9	15	3	0	26,8,16	15:15,3:3
4	0	4200	23988	4	8	2	0	1,2	14:14
4	0	4200	23993	4	8	2	0	1,16	11:11
4	0	4200	24011	4	8	2	0	2,1	14:14
4	0	4200	24014	4	8	2	0	2,8	13:13
4	0	4200	24124	4	10	2	1	1,2	14:14
4	0	4200	24147	4	10	2	1	2,1	14:14
4	0	4200	24221	4	10	2	2	2,8	13:13
4	0	4200	24273	4	10	2	4	1,16	11:11
4	0	4800	24883	4	6	1	0	2	14:14
4	0	4800	24888	4	6	1	0	16	11:11
4	0	4800	24907	4	8	1	1	2	14:14
4	0	4800	24939	4	8	1	4	16	11:11
4	0	4800	24971	4	8	2	0	2,8	14:14
4	0	4800	24974	4	8	2	0	2,16	14:14
4	0	4800	24977	4	8	2	0	2,24	14:14
4	0	4800	25009	4	8	2	0	16,2	11:11
4	0	4c00	25474	9	9	0	0		15:15,10:10
4	0	4c00	25475	9	13	0	1		15:14,10:10
4	0	4c00	25478	9	13	0	4		15:11,10:10
4	0	4c00	25485	9	13	1	0	2	15:11,10:10
4	0	4c00	25487	9	13	1	0	8	15:14,10:10
4	0	4c00	25488	9	13	1	0	10	15:11,10:10
4	0	4c00	25490	9	13	1	0	16	15:14,10:10
4	0	4c00	25493	9	13	1	0	24	15:14,10:10
4	0	4d27	25902	3	9	3	0	17,664,11	9:9,0:0,4:4
4	0	4d27	25907	3	9	3	0	17,664,25	3:3,0:0,4:4
4	0	4d27	25973	3	9	3	0	25,664,17	3:3,0:0,4:4
4	0	4d27	26070	3	9	3	0	592,11,19	9:9,0:0,4:4
4	0	4d27	26094	3	9	3	0	592,17,11	9:9,0:0,4:4
4	0	4d27	26099	3	9	3	0	592,17,25	3:3,0:0,4:4
4	0	4d27	26118	3	9	3	0	592,19,11	9:9,0:0,4:4
4	0	4d27	26123	3	9	3	0	592,19,25	3:3,0:0,4:4
4	0	6000	26986	4	6	1	0	1	14:14
4	0	6000	26989	4	6	1	0	8	13:13
4	0	6000	27010	4	8	1	1	1	14:14
4	0	6000	27037	4	8	1	2	8	13:13
4	0	6000	27071	4	8	2	0	1,8	14:14
4	0	6000	27074	4	8	2	0	1,16	14:14
4	0	6000	27077	4	8	2	0	1,24	14:14
4	0	6000	27100	4	8	2	0	8,1	13:13
4	0	60ad	27615	10	20	1	8	8	15:8,10:10,5:5
4	0	60ad	27620	10	20	1	8	19	15:8,10:10,5:5
4	0	60ad	27585	10	21	1	0	8	15:0,5:5,2:2,10:10
4	0	60ad	27590	10	21	1	0	19	15:0,5:5,2:2,10:10
4	0	60ad	27639	10	21	1	9	8	15:9,5:5,4:4,10:10
4	0	60ad	27644	10	21	1	9	19	15:9,5:5,4:4,10:10
4	0	60ad	27663	10	21	1	10	8	15:10,5:5,8:8,10:10
4	0	60ad	27668	10	21	1	10	19	15:10,5:5,8:8,10:10
4	0	6300	28101	3	6	2	0	16,529	8:8,10:10
4	0	6300	28125	3	6	2	0	17,529	8:8,10:10
4	0	6300	28152	3	6	2	0	24,529	8:8,10:10
4	0	6300	28178	3	6	2	0	529,10	8:8,12:12
4	0	6300	28181	3	6	2	0	529,17	8:8,10:10
4	0	6300	28250	3	7	2	2	16,529	10:10
4	0	6300	28274	3	7	2	2	17,529	10:10
4	0	6300	28299	3	7	2	2	24,529	10:10
4	0	6369	28885	4	9	0	4		13:13,1:1,4:4,2:2
4	0	6369	28890	4	9	1	0	2	13:13,2:2,0:0,4:4
4	0	6369	28916	4	10	1	2	2	13:13,4:4,2:2
4	0	6369	28940	4	10	1	4	1	13:13,4:4,2:2
4	0	6369	28987	4	10	2	0	2,17	13:13,0:0,2:2
4	0	6369	28900	4	11	1	0	26	13:13,1:1,0:0,2:2,8:8,4:4
4	0	6369	28946	4	11	1	4	16	13:13,1:1,0:0,2:2
4	0	6369	28947	4	11	1	4	17	13:13,1:1,0:0,2:2
4	0	7000	29345	9	9	0	0		15:15,12:12
4	0	7000	29346	9	13	0	1		15:14,12:12
4	0	7000	29347	9	13	0	2		15:13,12:12
4	0	7000	29355	9	13	1	0	1	15:13,12:12
4	0	7000	29358	9	13	1	0	8	15:14,12:12
4	0	7000	29361	9	13	1	0	16	15:14,12:12
4	0	7000	29362	9	13	1	0	17	15:13,12:12
4	0	7000	29364	9	13	1	0	24	15:14,12:12
4	0	73c0	29665	9	14	1	0	26	15:11,8:8,6:6
4	0	73c0	29662	9	15	1	0	19	15:7,10:10,8:8,4:4
4	0	73c0	29693	9	15	1	4	26	15:15,8:8,2:2,6:6
4	0	73c0	29738	9	15	2	0	10,26	15:15,8:8,2:2,6:6
4	0	73c0	29759	9	15	2	0	11,19	15:15,10:10,8:8,4:4
4	0	73c0	29788	9	15	2	0	19,11	15:15,10:10,8:8,4:4
4	0	73c0	29819	9	15	2	0	26,10	15:15,8:8,2:2,6:6
4	0	73c0	29762	9	16	2	0	11,26	15:7,8:8,6:6
4	0	7c00	30297	9	15	1	0	10	15:10,12:12
4	0	7c00	30300	9	15	1	0	17	15:12,10:10
4	0	7c00	30321	9	15	1	1	10	15:11,12:12
4	0	7c00	30324	9	15	1	1	17	15:13,10:10
4	0	7c00	30369	9	15	2	0	8,10	15:11,12:12
4	0	7c00	30372	9	15	2	0	8,17	15:13,10:10
4	0	7c00	30392	9	15	2	0	10,8	15:11,12:12
4	0	7c00	30398	9	15	2	0	10,24	15:11,12:12
4	0	c80f	30893	9	17	1	0	10	15:14,2:2,12:12,4:4,0:0,8:8
4	0	c80f	30917	9	17	1	1	10	15:15,2:2,12:12,4:4,0:0,8:8
4	0	c80f	30946	9	17	1	4	17	15:14,10:10,8:8,4:4
4	0	c80f	30970	9	17	1	5	17	15:15,10:10,8:8,4:4
4	0	c80f	31009	9	17	2	0	8,10	15:15,2:2,12:12,4:4,0:0,8:8
4	0	c80f	31032	9	17	2	0	10,8	15:15,2:2,12:12,4:4,0:0,8:8
4	0	c80f	31035	9	17	2	0	10,16	15:15,2:2,12:12,4:4,0:0,8:8
4	0	c80f	31038	9	17	2	0	10,24	15:15,2:2,12:12,4:4,0:0,8:8
4	0	ffec	31560	9	14	0	10		15:15,0:0,10:10
4	0	ffec	31552	9	15	0	0		15:5,8:8,2:2,10:10
4	0	ffec	31554	9	15	0	2		15:7,0:0,2:2,10:10
4	0	ffec	31558	9	15	0	8		15:13,10:10,0:0,8:8
4	0	ffec	31639	9	16	1	10	8	15:15,0:0,10:10
4	0	ffec	31640	9	16	1	10	10	15:15,0:0,10:10
4	0	ffec	31641	9	16	1	10	11	15:15,0:0,10:10
4	0	ffec	31645	9	16	1	10	24	15:15,0:0,10:10
4	1	1	31844	12	20	0	0		15:0
4	1	1	31845	12	20	0	1		15:1
4	1	1	31846	12	20	0	2		15:2
4	1	1	31847	12	20	0	3		15:3
4	1	1	31848	12	20	0	4		15:4
4	1	1	31849	12	20	0	5		15:5
4	1	1	31850	12	20	0	6		15:6
4	1	1	31851	12	20	0	7		15:7
4	1	2	32052	12	18	0	0		15:1
4	1	2	32054	12	18	0	2		15:3
4	1	2	32056	12	18	0	4		15:5
4	1	2	32058	12	18	0	6		15:7
4	1	2	32060	12	18	0	8		15:9
4	1	2	32062	12	18	0	10		15:11
4	1	2	32064	12	18	0	12		15:13
4	1	2	32066	12	18	0	14		15:15
4	1	4	32260	12	18	0	0		15:2
4	1	4	32261	12	18	0	1		15:3
4	1	4	32264	12	18	0	4		15:6
4	1	4	32265	12	18	0	5		15:7
4	1	4	32268	12	18	0	8		15:10
4	1	4	32269	12	18	0	9		15:11
4	1	4	32272	12	18	0	12		15:14
4	1	4	32273	12	18	0	13		15:15
4	1	28	32474	8	12	1	0	10	13:5
4	1	28	32477	8	12	1	0	17	11:3
4	1	28	32504	8	12	1	8	10	13:13
4	1	28	32507	8	12	1	8	17	11:11
4	1	28	32542	8	12	2	0	3,10	13:13
4	1	28	32545	8	12	2	0	3,17	11:11
4	1	28	32568	8	12	2	0	10,3	13:13
4	1	28	32574	8	12	2	0	10,19	13:13
4	1	80	33062	12	14	0	0		15:7
4	1	80	33066	12	14	0	8		15:15
4	1	80	33072	12	14	1	0	3	15:15
4	1	80	33075	12	14	1	0	11	15:15
4	1	80	33078	12	14	1	0	19	15:15
4	1	80	33079	12	16	1	0	24	15:7
4	1	80	33080	12	16	1	0	25	15:7
4	1	80	33081	12	16	1	0	26	15:7
4	1	136	33724	18	28	4	2	8,531,2,19	15:13,10:10
4	1	136	33751	18	28	4	2	8,531,3,26	15:13,6:6
4	1	136	33877	18	28	4	2	531,11,26,16	15:13,3:3
4	1	136	34014	18	28	5	0	10,531,16,3,25	15:13,10:10
4	1	136	34130	18	28	5	0	531,10,16,3,25	15:13,10:10
4	1	136	33467	18	30	4	0	531,16,3,25	15:2,10:10
4	1	136	33515	18	30	4	0	531,19,3,25	15:2,10:10
4	1	136	33614	18	30	4	1	531,16,3,25	15:3,10:10
4	1	19a	35559	18	26	3	8	26,17,592	15:7,9:9
4	1	19a	35794	18	26	4	0	26,17,592,3	15:7,9:9
4	1	19a	35173	18	28	3	0	16,592,3	15:8,9:9
4	1	19a	35220	18	28	3	0	17,592,3	15:8,9:9
4	1	19a	35277	18	28	3	0	592,16,3	15:8,9:9
4	1	19a	35361	18	28	3	2	16,592,3	15:10,9:9
4	1	19a	35408	18	28	3	2	17,592,3	15:10,9:9
4	1	19a	35463	18	28	3	2	592,16,3	15:10,9:9
4	1	241	36456	16	24	2	3	17,24	15:15,3:3
4	1	241	36507	16	24	2	5	10,24	15:15,5:5
4	1	241	36534	16	24	2	5	24,10	15:15,5:5
4	1	241	36596	16	24	2	10	17,3	15:15,10:10
4	1	241	36642	16	24	2	12	10,3	15:15,12:12
4	1	241	36734	16	26	3	3	17,8,24	15:15,3:3
4	1	241	36758	16	26	3	3	17,10,24	15:15,3:3
4	1	241	36782	16	26	3	3	17,11,24	15:15,3:3
4	1	3f8	37511	15	21	3	0	11,595,26	15:14,4:4
4	1	3f8	37570	15	21	3	0	595,11,26	15:14,4:4
4	1	3f8	37649	15	21	3	1	11,595,26	15:15,4:4
4	1	3f8	37708	15	21	3	1	595,11,26	15:15,4:4
4	1	3f8	37811	15	21	4	0	8,11,595,26	15:15,4:4
4	1	3f8	37870	15	21	4	0	8,595,11,26	15:15,4:4
4	1	3f8	37946	15	21	4	0	11,8,595,26	15:15,4:4
4	1	3f8	37998	15	21	4	0	11,24,595,26	15:15,4:4
4	1	400	38867	12	16	0	0		15:10
4	1	400	38868	12	16	0	1		15:11
4	1	400	38871	12	16	0	4		15:14
4	1	400	38872	12	16	0	5		15:15
4	1	400	38882	12	16	1	0	8	15:11
4	1	400	38883	12	16	1	0	10	15:14
4	1	400	38888	12	16	1	0	24	15:11
4	1	400	38890	12	16	1	0	26	15:14
4	1	407	39197	6	12	2	12	24,523	12:12
4	1	407	39244	6	14	2	13	24,523	12:12
4	1	407	39291	6	14	2	14	24,523	12:12
4	1	407	39359	6	14	3	12	11,24,523	12:12
4	1	407	39406	6	14	3	12	16,24,523	12:12
4	1	407	39453	6	14	3	12	17,24,523	12:12
4	1	407	39500	6	14	3	12	19,24,523	12:12
4	1	407	39544	6	14	3	12	24,16,523	12:12
4	1	408	40215	8	12	1	0	3	14:10
4	1	408	40222	8	12	1	0	24	7:3
4	1	408	40243	8	12	1	4	3	14:14
4	1	408	40250	8	12	1	4	24	7:7
4	1	408	40285	8	12	2	0	3,10	14:14
4	1	408	40292	8	12	2	0	3,26	14:14
4	1	408	40311	8	12	2	0	10,3	14:14
4	1	408	40318	8	12	2	0	10,24	7:7
4	1	442	40853	16	22	3	0	1,16,24	15:15,3:3
4	1	442	40874	16	22	3	0	1,19,3	15:15,10:10
4	1	442	40902	16	22	3	0	1,24,16	15:15,3:3
4	1	442	40925	16	22	3	0	1,26,2	15:15,6:6
4	1	442	41012	16	22	3	0	2,26,1	15:15,6:6
4	1	442	41098	16	22	3	0	19,1,3	15:15,10:10
4	1	442	41165	16	22	3	0	26,1,2	15:15,6:6
4	1	442	41188	16	22	3	0	26,2,1	15:15,6:6
4	1	444	42120	16	18	0	1		15:15,3:3
4	1	444	42127	16	18	1	0	8	15:15,3:3
4	1	444	42148	16	20	1	1	1	15:15,3:3
4	1	444	42149	16	20	1	1	2	15:15,3:3
4	1	444	42150	16	20	1	1	3	15:15,3:3
4	1	444	42187	16	20	2	0	1,8	15:15,3:3
4	1	444	42211	16	20	2	0	2,8	15:15,3:3
4	1	444	42235	16	20	2	0	3,8	15:15,3:3
4	1	488	42660	16	18	1	0	24	15:15,3:3
