n	k	truth	candidate	T	N	depth	polarity	gates	cubes
4	13	488	8192	112	114	1	0	24	15:15,3:3
4	13	488	10384	112	114	1	0	24	15:15,3:3
4	13	4000	0	60	62	0	0		15:14
4	13	4000	1	60	62	0	1		15:15
4	13	4000	32	60	62	1	0	8	15:15
4	13	4000	1056	60	62	1	0	24	15:15
4	13	4000	4368	60	62	1	0	24	15:15
4	13	4000	4512	60	62	1	0	24	15:15
4	13	4000	5744	60	62	1	0	24	15:15
4	13	4000	6992	60	62	1	0	24	15:15
4	14	0	0	0	0	0	0		
4	14	0	1	0	2	0	1		
4	14	0	2	0	2	0	2		
4	14	0	4	0	2	0	4		
4	14	0	8	0	2	0	8		
4	14	0	32	0	2	1	0	8	
4	14	0	400	0	2	1	0	19	
4	14	0	512	0	2	1	0	11	
4	14	4000	0	64	66	0	0		15:14
4	14	4000	1	64	66	0	1		15:15
4	14	4000	32	64	66	1	0	8	15:15
4	14	4000	1056	64	66	1	0	24	15:15
4	14	4000	4368	64	66	1	0	24	15:15
4	14	4000	4512	64	66	1	0	24	15:15
4	14	4000	5744	64	66	1	0	24	15:15
4	14	4000	6992	64	66	1	0	24	15:15
4	15	0	0	0	0	0	0		
4	15	0	1	0	2	0	1		
4	15	0	2	0	2	0	2		
4	15	0	4	0	2	0	4		
4	15	0	8	0	2	0	8		
4	15	0	32	0	2	1	0	8	
4	15	0	400	0	2	1	0	19	
4	15	0	512	0	2	1	0	11	
4	15	407	38977	62	68	2	8	24,523	12:8
4	15	407	85617	62	68	2	8	24,523	12:8
4	15	407	123889	62	68	2	4	24,523	12:4
4	15	407	148529	62	68	2	0	24,523	12:0
4	15	407	185745	62	68	2	12	24,523	12:12
4	15	407	204161	62	68	2	8	24,523	12:8
4	15	407	213457	62	68	2	4	24,523	12:4
4	15	407	2465	62	70	2	13	24,523	12:12
4	16	0	0	0	0	0	0		
4	16	0	1	0	2	0	1		
4	16	0	2	0	2	0	2		
4	16	0	4	0	2	0	4		
4	16	0	8	0	2	0	8		
4	16	0	32	0	2	1	0	8	
4	16	0	400	0	2	1	0	19	
4	16	0	512	0	2	1	0	11	
4	16	400	0	72	76	0	0		15:10
4	16	400	1	72	76	0	1		15:11
4	16	400	4	72	76	0	4		15:14
4	16	400	5	72	76	0	5		15:15
4	16	400	32	72	76	1	0	8	15:11
4	16	400	480	72	76	1	4	24	15:15
4	16	400	1056	72	76	1	0	24	15:11
4	16	400	1376	72	76	1	0	26	15:14
4	17	0	0	0	0	0	0		
4	17	0	1	0	2	0	1		
4	17	0	2	0	2	0	2		
4	17	0	4	0	2	0	4		
4	17	0	8	0	2	0	8		
4	17	0	32	0	2	1	0	8	
4	17	0	400	0	2	1	0	19	
4	17	0	512	0	2	1	0	11	
4	18	0	0	0	0	0	0		
4	18	0	1	0	2	0	1		
4	18	0	2	0	2	0	2		
4	18	0	4	0	2	0	4		
4	18	0	8	0	2	0	8		
4	18	0	32	0	2	1	0	8	
4	18	0	400	0	2	1	0	19	
4	18	0	512	0	2	1	0	11	
4	18	1	0	80	88	0	0		15:0
4	18	1	1	80	88	0	1		15:1
4	18	1	2	80	88	0	2		15:2
4	18	1	3	80	88	0	3		15:3
4	18	1	4	80	88	0	4		15:4
4	18	1	5	80	88	0	5		15:5
4	18	1	6	80	88	0	6		15:6
4	18	1	7	80	88	0	7		15:7
4	18	4000	0	80	82	0	0		15:14
4	18	4000	1	80	82	0	1		15:15
4	18	4000	32	80	82	1	0	8	15:15
4	18	4000	1056	80	82	1	0	24	15:15
4	18	4000	4368	80	82	1	0	24	15:15
4	18	4000	4512	80	82	1	0	24	15:15
4	18	4000	5744	80	82	1	0	24	15:15
4	18	4000	6992	80	82	1	0	24	15:15
5	0	a48	204341	6	18	6	8	25,2,26,8,537,26	22:6
5	0	a48	105074	7	13	3	4	2,8,537	22:6,18:2
5	0	a48	194647	7	27	8	25	4,1,16,20,602,33,10,11	21:5,20:4
5	0	a48	155750	8	20	7	2	546,2,1,26,19,28,592	25:25
5	0	a48	86393	8	30	10	28	17,2,600,10,11,3,596,17,26,16	26:26
5	0	a48	204859	8	33	12	2	10,17,32,25,25,28,17,1,608,1,28,2	22:6,18:2,16:0,20:4
5	0	a48	33523	9	15	4	2	16,602,25,665	19:3,17:1
5	0	a48	155605	9	21	6	18	673,33,1,11,16,602	21:21,17:17
5	0	b6c	102739	17	33	4	23	602,11,531,16	31:26,24:24
5	0	b6c	214423	17	35	8	24	602,529,25,24,10,17,11,17	31:27,18:18
5	0	b6c	145590	17	44	7	15	602,531,24,12,25,35,10	10:10,2:2,0:0,8:8,31:4
5	0	b6c	218689	18	26	2	10	602,531	31:6,24:8,18:2
5	0	b6c	179923	18	27	4	4	602,531,17,10	31:14,20:4,16:0,24:8
5	0	b6c	194643	18	27	4	2	4,602,673,4	31:14,18:2,16:0,24:8
5	0	b6c	243281	18	27	2	8	602,531	31:4,18:2,16:0,24:8
5	0	b6c	90465	18	28	2	21	602,529	31:25,24:24,18:18
5	0	1480	112882	16	24	3	0	17,1,3	31:11,26:10
5	0	1480	173443	16	24	4	0	2,3,17,33	31:15,26:10
5	0	1480	183682	16	24	3	0	3,8,2	31:13,28:12
5	0	1480	46500	16	26	5	0	3,1,12,10,12	31:15,28:12
5	0	1480	91379	16	26	4	4	3,28,17,1	31:31,26:26
5	0	1480	150610	16	26	3	16	10,2,3	31:29,28:28
5	0	1480	245890	16	26	3	4	10,26,3	31:13,28:12
5	0	1480	7682	16	28	3	22	25,10,3	31:31,28:28
5	0	1ec8	209797	17	33	6	6	1,522,664,8,35,25	31:5,17:1
5	0	1ec8	174035	18	33	4	31	17,602,2,531	31:31,18:18,16:16,24:24
5	0	1ec8	11363	18	36	4	7	4,522,2,665	3:3,1:1,0:0,2:2,31:5,16:0,18:2
5	0	1ec8	39878	18	36	7	10	26,522,16,35,537,8,34	31:9,24:8,18:2
5	0	1ec8	131910	18	39	7	6	531,1,11,10,3,665,26	31:4,17:1,16:0,18:2
5	0	1ec8	82167	18	40	8	15	11,522,16,2,32,25,523,35	31:7,24:8,18:2
5	0	1ec8	10198	18	41	7	22	522,2,1,664,24,35,25	31:20,17:17,16:16,18:18
5	0	1ec8	68865	19	27	2	1	522,2	31:3,28:12,18:2
5	0	80f0c0f	6	16	25	0	6		14:14,4:4,31:28
5	0	80f0c0f	7	16	25	0	7		14:14,4:4,31:29
5	0	80f0c0f	528	16	25	1	5	25	14:14,4:4,31:29
5	0	80f0c0f	2336	16	25	1	5	25	14:14,4:4,31:29
5	0	80f0c0f	13024	16	25	1	6	8	14:14,4:4,31:29
5	0	80f0c0f	14512	16	25	1	5	25	14:14,4:4,31:29
5	0	80f0c0f	14768	16	25	1	4	25	14:14,4:4,31:28
5	0	80f0c0f	14880	16	25	1	4	25	14:14,4:4,31:28
5	0	20802001	122665	8	31	10	9	20,2,1,24,4,8,11,32,608,1	14:14,10:10,8:8,12:12
5	0	20802001	50974	8	40	15	11	10,11,12,19,32,35,12,25,28,16,3,668,34,529,33	26:10
5	0	20802001	190921	9	33	10	23	16,1,10,600,737,20,19,12,25,34	13:13,5:5
5	0	20802001	256534	10	26	7	6	25,1,10,2,736,17,4	14:14,22:6
5	0	20802001	184713	10	30	10	0	738,17,2,16,28,602,26,737,35,32	7:0
5	0	20802001	81209	10	32	10	15	8,34,2,546,737,3,17,26,12,538	28:12
5	0	20802001	219993	10	34	10	14	24,34,32,33,16,10,33,2,545,3	14:14,28:28
5	0	20802001	8797	10	38	14	11	17,24,19,610,26,3,610,17,34,672,16,11,16,4	11:11
5	0	30003000	2	4	6	0	2		14:14
5	0	30003000	9600	4	6	1	0	17	14:14
5	0	30003000	19152	4	6	1	0	17	14:14
5	0	30003000	20608	4	6	1	0	25	14:14
5	0	30003000	27264	4	6	1	0	25	14:14
5	0	30003000	28672	4	6	1	0	17	14:14
5	0	30003000	29056	4	6	1	0	25	14:14
5	0	30003000	30416	4	6	1	0	17	14:14
5	0	44000000	0	8	10	0	0		27:26
5	0	44000000	1	8	10	0	1		27:27
5	0	44000000	464	8	10	1	0	8	27:27
5	0	44000000	6144	8	10	1	0	32	27:27
5	0	44000000	7568	8	10	1	0	32	27:27
5	0	44000000	9152	8	10	1	0	8	27:27
5	0	44000000	9744	8	10	1	0	32	27:27
5	0	44000000	10112	8	10	1	0	24	27:27
5	0	47000300	205538	10	18	3	6	24,546,17	14:14,25:25
5	0	47000300	145538	10	20	3	22	4,32,546	14:14,25:9
5	0	47000300	191681	10	20	2	23	34,546	14:14,25:9
5	0	47000300	202215	10	26	8	4	1,17,3,25,17,4,24,738	7:7,25:25
5	0	47000300	212757	10	26	6	7	17,10,33,545,10,28	14:14,25:9
5	0	47000300	9537	11	17	2	18	32,546	14:14,10:10,25:9
5	0	47000300	53890	11	17	3	2	34,546,24	14:14,10:10,25:25
5	0	47000300	120289	11	17	2	6	546,34	14:14,25:25,24:24
5	0	80f0c0f0	2	16	23	0	2		14:14,4:4,31:28
5	0	80f0c0f0	3	16	23	0	3		14:14,4:4,31:29
5	0	80f0c0f0	544	16	23	1	2	32	14:14,4:4,31:29
5	0	80f0c0f0	833	16	23	2	0	24,17	14:14,4:4,31:29
5	0	80f0c0f0	976	16	23	1	2	24	14:14,4:4,31:29
5	0	80f0c0f0	2736	16	23	1	2	32	14:14,4:4,31:29
5	0	80f0c0f0	5088	16	23	1	1	25	14:14,4:4,31:29
5	0	80f0c0f0	8160	16	23	1	1	25	14:14,4:4,31:29
5	0	b4d22911	202132	17	33	5	0	2,1,24,32,19	8:8,3:3,1:1,0:0,2:2,31:11,28:12
5	0	b4d22911	125796	17	37	5	10	24,32,33,2,25	2:2,3:3,0:0,4:4,31:7,28:12,16:0
5	0	b4d22911	124837	17	39	6	17	1,3,24,34,26,35	10:10,2:2,8:8,4:4,31:30,21:21,16:16
5	0	b4d22911	16339	17	41	4	9	2,35,24,25	1:1,3:3,8:8,4:4,31:0,28:12,16:0
5	0	b4d22911	78404	17	41	5	10	10,1,10,32,24	3:3,0:0,2:2,8:8,4:4,31:1,28:12
5	0	b4d22911	114716	17	49	13	2	1,19,1,11,16,12,10,26,19,33,20,3,2	7:7,4:4,31:14,16:0,24:8
5	0	b4d22911	114856	17	50	9	23	35,33,2,16,19,26,24,17,33	3:3,0:0,8:8,31:26,28:28,16:16
5	0	b4d22911	248856	17	51	9	9	2,4,1,32,28,24,24,24,33	13:13,2:2,8:8,4:4,31:16,16:16,18:18
5	0	ec80c800	44788	17	36	5	15	2,4,25,8,11	2:2,10:10,31:15,21:5
5	0	ec80c800	59364	17	36	5	13	32,20,26,32,10	2:2,10:10,31:13,21:5
5	0	ec80c800	116260	17	36	5	5	4,11,2,24,34	2:2,10:10,31:5,21:5
5	0	ec80c800	218259	17	36	4	21	25,32,12,10	8:8,10:10,31:21,21:21
5	0	ec80c800	176628	17	38	5	31	16,28,11,12,26	8:8,10:10,31:31,21:21
5	0	ec80c800	244132	17	38	5	15	20,2,8,20,24	10:10,2:2,0:0,8:8,31:15,21:5
5	0	ec80c800	8264	17	44	9	15	25,32,35,34,12,35,4,32,16	2:2,10:10,31:15,21:5
5	0	ec80c800	42968	17	44	9	5	20,2,8,32,33,16,24,25,33	8:8,10:10,31:5,21:5
5	0	ecc88000	227987	17	34	4	13	16,26,11,35	13:13,2:2,31:13,18:2
5	0	ecc88000	114323	17	36	4	13	33,26,3,8	13:13,0:0,2:2,31:13,16:0,18:2
5	0	ecc88000	175172	17	36	5	15	26,19,33,8,11	13:13,2:2,31:15,18:2
5	0	ecc88000	90824	17	43	9	13	12,32,19,17,20,35,35,33,34	6:6,31:13,25:9
5	0	ecc88000	106196	17	43	5	16	32,12,8,34,35	13:0,31:16,18:18
5	0	ecc88000	34184	17	44	9	9	8,19,12,8,24,20,16,34,28	2:2,6:6,31:9,25:9
5	0	ecc88000	256136	17	48	9	23	8,24,16,25,11,35,1,26,32	7:7,0:0,8:8,31:23,16:16,24:24
5	0	ecc88000	74392	17	50	9	0	8,19,35,2,10,35,34,16,34	13:0,2:2,31:0,18:2
5	0	fce8c080	122114	17	33	3	13	12,34,17	13:13,4:4,31:13,16:0,18:2
5	0	fce8c080	224258	17	33	3	13	17,12,34	4:4,6:6,31:13,25:9,16:0
5	0	fce8c080	81908	17	36	5	15	11,34,19,17,12	11:11,2:2,31:15,20:4
5	0	fce8c080	137012	17	36	5	15	10,33,34,16,20	13:13,4:4,31:15,18:2
5	0	fce8c080	125859	17	37	4	27	20,33,34,10	11:11,2:2,31:27,16:16,20:20
5	0	fce8c080	159763	17	37	4	27	20,33,24,10	11:11,2:2,31:27,16:16,20:20
5	0	fce8c080	154964	17	39	5	9	12,24,17,20,34	6:6,2:2,0:0,4:4,31:9,25:9,16:0
5	0	fce8c080	162164	17	39	5	9	10,4,20,33,1	6:6,1:1,4:4,2:2,31:9,25:9,16:0
5	0	fec8c800	208066	17	33	3	13	33,28,11	13:13,8:8,31:13,16:0,18:2
5	0	fec8c800	59443	17	34	4	15	35,2,25,12	7:7,2:2,31:15,24:8
5	0	fec8c800	187363	17	36	4	31	35,12,28,25	7:7,2:2,31:31,24:24
5	0	fec8c800	148068	17	37	5	7	35,11,11,12,25	7:7,2:2,31:7,16:0,24:8
5	0	fec8c800	241284	17	37	5	13	33,12,28,16,11	13:13,8:8,31:13,16:0,18:2
5	0	fec8c800	163588	17	38	5	15	25,4,3,12,35	1:1,0:0,10:10,31:15,21:5,16:0
5	0	fec8c800	213428	17	38	5	31	25,33,28,11,8	7:7,2:2,31:31,24:24
5	0	fec8c800	196244	17	39	5	13	33,28,3,2,11	13:13,1:1,0:0,8:8,31:13,16:0,18:2
5	0	fefce8c0	33380	17	32	5	0	20,33,26,10,26	11:11,0:0,2:2,31:11,16:0,20:4
5	0	fefce8c0	79586	17	32	3	18	10,33,20	0:0,2:2,6:6,31:11,25:9,16:0
5	0	fefce8c0	5763	17	34	4	24	12,17,3,34	13:13,0:0,4:4,31:29,16:16,18:18
5	0	fefce8c0	60212	17	38	5	10	20,10,33,25,3	11:11,0:0,1:1,8:8,2:2,31:11,16:0,20:4
5	0	fefce8c0	135672	17	41	9	2	17,4,16,2,1,33,4,8,24	13:13,0:0,1:1,8:8,4:4,31:15,18:2
5	0	fefce8c0	195912	17	42	9	1	34,8,16,2,2,24,12,24,17	11:11,0:0,2:2,31:11,16:0,20:4
5	0	fefce8c0	15736	17	43	9	26	20,35,28,17,35,25,10,4,20	10:10,0:0,4:4,31:15,21:5
5	0	fefce8c0	122984	17	43	9	26	17,20,35,11,19,33,4,4,10	13:13,0:0,4:4,31:31,18:18
5	0	ffecec80	5314	17	30	3	16	33,11,28	13:13,0:0,8:8,31:29,16:16,18:18
5	0	ffecec80	167028	17	33	5	24	35,2,2,25,12	7:7,0:0,2:2,31:31,24:24
5	0	ffecec80	248084	17	33	5	18	17,33,17,11,28	13:13,0:0,8:8,31:31,18:18
5	0	ffecec80	96756	17	35	5	11	16,25,2,12,35	0:0,10:10,31:31,21:21,16:16
5	0	ffecec80	157892	17	35	5	26	4,25,12,32,3	1:1,0:0,10:10,31:31,21:21
5	0	ffecec80	115301	17	38	6	4	25,10,12,35,34,10	8:8,2:2,10:10,31:21,21:21,16:16
5	0	ffecec80	128344	17	41	9	10	2,25,12,35,24,25,34,20,24	4:4,10:10,31:15,21:5,16:0
5	0	ffecec80	1544	17	43	9	25	24,8,28,11,16,2,2,33,24	7:7,0:0,2:2,31:31,24:24
5	0	ffecfec8	106211	17	33	4	17	25,32,10,12	8:8,2:2,10:10,31:13,21:5
5	0	ffecfec8	206452	17	33	5	4	34,25,4,11,8	8:8,2:2,10:10,31:13,21:5
5	0	ffecfec8	225156	17	33	5	24	11,28,25,26,24	10:10,0:0,8:8,31:15,21:5
5	0	ffecfec8	151267	17	37	4	25	32,25,10,12	10:10,0:0,8:8,31:5,21:5
5	0	ffecfec8	188260	17	37	5	3	11,16,28,26,4	0:0,2:2,10:10,31:21,21:21
5	0	ffecfec8	239300	17	37	5	3	20,11,16,25,26	0:0,2:2,10:10,31:5,21:5
5	0	ffecfec8	238724	17	38	5	27	25,20,16,10,11	0:0,10:10,31:23,21:21
5	0	ffecfec8	231192	17	41	9	12	11,32,34,33,3,3,28,32,33	10:10,0:0,8:8,31:31,21:21
5	0	fffeecc8	106196	17	31	5	16	32,12,8,34,35	13:13,0:0,31:31,16:16,18:18
5	0	fffeecc8	60244	17	37	5	23	24,26,33,11,19	13:13,0:0,2:2,31:15,18:2
5	0	fffeecc8	200308	17	37	5	29	33,26,25,24,11	7:7,0:0,8:8,31:15,24:8
5	0	fffeecc8	25591	17	41	8	14	33,2,8,19,2,2,11,3	13:13,0:0,2:2,31:31,18:18
5	0	fffeecc8	34184	17	43	9	9	8,19,12,8,24,20,16,34,28	4:4,2:2,6:6,31:27,25:25
5	0	fffeecc8	42740	17	47	5	9	2,35,11,33,8	13:0,2:2,31:16,16:16,18:18
5	0	fffeecc8	225704	17	47	9	19	28,26,12,32,32,24,34,35,2	0:0,2:2,10:10,31:5,21:5
5	0	fffeecc8	79276	17	51	13	28	16,24,10,26,3,28,11,28,26,20,20,32,11	13:13,0:0,31:31,16:16,18:18
5	1	13	10	24	28	0	10		31:15,26:10
5	1	13	2	24	30	0	2		31:7,26:2
5	1	13	8	24	30	0	8		31:13,26:8
5	1	13	26	24	30	0	26		31:31,26:26
5	1	13	368	24	30	1	10	35	31:15,26:10
5	1	13	4128	24	30	1	10	8	31:15,26:10
5	1	13	4320	24	30	1	10	12	31:15,26:10
5	1	13	4672	24	30	1	10	12	31:15,26:10
5	1	a48	105074	10	18	3	4	2,8,537	22:2
5	1	a48	204341	10	22	6	8	25,2,26,8,537,26	22:6
5	1	a48	194647	10	32	8	25	4,1,16,20,602,33,10,11	21:4
5	1	a48	204859	10	38	12	2	10,17,32,25,25,28,17,1,608,1,28,2	22:0
5	1	a48	33523	12	20	4	2	16,602,25,665	19:1
5	1	a48	155750	12	24	7	2	546,2,1,26,19,28,592	25:25
5	1	a48	155605	12	26	6	18	673,33,1,11,16,602	21:17
5	1	a48	86393	12	34	10	28	17,2,600,10,11,3,596,17,26,16	26:26
5	1	b6c	102739	24	40	4	23	602,11,531,16	31:26,24:24
5	1	b6c	214423	24	42	8	24	602,529,25,24,10,17,11,17	31:27,18:18
5	1	b6c	88870	26	42	7	15	595,3,673,32,1,602,3	31:15,20:4
5	1	b6c	228890	26	50	11	8	522,25,3,600,529,19,19,2,32,4,4	31:2,18:2
5	1	b6c	145590	26	51	7	15	602,531,24,12,25,35,10	10:10,2:2,0:0,8:8,31:4
5	1	b6c	164183	27	45	8	9	602,17,529,25,10,596,33,32	6:6,4:4,31:5
5	1	b6c	257337	27	49	10	28	602,531,11,25,600,1,4,33,34,4	31:23,24:24,16:16
5	1	b6c	110507	27	51	12	10	672,602,529,25,35,34,10,26,25,24,35,11	31:7,24:8,16:0
5	1	1480	112882	24	32	3	0	17,1,3	31:11,26:10
5	1	1480	173443	24	32	4	0	2,3,17,33	31:15,26:10
5	1	1480	183682	24	32	3	0	3,8,2	31:13,28:12
5	1	1480	46500	24	34	5	0	3,1,12,10,12	31:15,28:12
5	1	1480	91379	24	34	4	4	3,28,17,1	31:31,26:26
5	1	1480	150610	24	34	3	16	10,2,3	31:29,28:28
5	1	1480	245890	24	34	3	4	10,26,3	31:13,28:12
5	1	1480	7682	24	36	3	22	25,10,3	31:31,28:28
5	1	1ec8	209797	24	40	6	6	1,522,664,8,35,25	31:5,17:1
5	1	1ec8	229845	26	40	6	29	32,522,2,32,665,545	31:31,18:18
5	1	1ec8	34399	26	60	16	12	19,24,1,11,595,33,10,26,665,11,10,522,3,16,1,33	31:10,18:2
5	1	1ec8	193193	27	51	10	15	522,16,33,34,675,32,537,16,19,24	31:13,18:2,16:0
5	1	1ec8	180635	27	55	12	17	24,529,35,33,17,20,34,24,524,736,25,8	5:5,1:1,31:17
5	1	1ec8	39878	28	46	7	10	26,522,16,35,537,8,34	31:9,24:8,18:2
5	1	1ec8	82167	28	50	8	15	11,522,16,2,32,25,523,35	31:7,24:8,18:2
5	1	1ec8	76798	28	56	15	8	8,4,16,529,16,26,665,35,24,3,25,602,35,532,17	10:10,31:26
5	1	100050	9	24	28	0	9		13:13,31:31
5	1	100050	11232	24	28	1	1	19	13:13,31:31
5	1	100050	14816	24	28	1	1	19	13:13,31:31
5	1	100050	17120	24	28	1	1	19	13:13,31:31
5	1	100050	19088	24	28	1	8	16	13:13,31:31
5	1	100050	24768	24	28	1	8	16	13:13,31:31
5	1	100050	32432	24	28	1	1	19	13:13,31:31
5	1	100050	32976	24	28	1	1	19	13:13,31:31
5	1	200013	3089	10	16	2	8	10,532	26:8
5	1	200013	9233	10	16	2	8	11,532	26:8
5	1	200013	9457	10	16	2	2	532,33	26:2
5	1	200013	41409	10	16	2	2	8,532	26:2
5	1	200013	99393	10	16	2	0	532,10	26:0
5	1	200013	108369	10	16	2	2	532,24	26:2
5	1	200013	154897	10	16	2	10	532,32	26:10
5	1	200013	185601	10	16	2	0	532,34	26:0
5	1	c060c0c	76709	15	17	6	0	8,545,611,600,673,545	6:6,2:2
5	1	c060c0c	4	16	20	0	4		6:6,29:21
5	1	c060c0c	12	16	20	0	12		6:6,29:29
5	1	c060c0c	7552	16	20	1	4	35	6:6,29:29
5	1	c060c0c	11568	16	20	1	4	3	6:6,29:29
5	1	c060c0c	24048	16	20	1	4	35	6:6,29:29
5	1	c060c0c	28848	16	20	1	4	35	6:6,29:29
5	1	c060c0c	38096	16	20	1	4	35	6:6,29:29
5	1	10202020	176929	10	12	2	0	736,1	7:7
5	1	10202020	32209	10	14	2	0	736,10	7:5
5	1	10202020	40561	10	14	2	2	736,4	7:7
5	1	10202020	89681	10	14	2	0	736,11	7:5
5	1	10202020	102929	10	14	2	0	736,28	7:5
5	1	10202020	106546	10	14	3	0	736,4,1	7:7
5	1	10202020	155777	10	14	2	2	736,28	7:7
5	1	10202020	23538	10	16	3	16	17,736,28	7:7
5	1	10701f00	41172	28	46	5	21	8,34,25,20,35	12:12,31:11,19:3
5	1	10701f00	239640	28	60	9	23	4,4,1,35,8,20,32,28,24	7:3,31:3,24:8
5	1	10701f00	160300	28	62	13	2	12,26,12,35,2,20,16,4,8,8,1,28,12	9:9,31:19,22:18
5	1	10701f00	244812	28	62	13	19	26,35,8,12,3,8,28,33,1,33,11,16,1	12:12,31:7,19:3
5	1	10701f00	241676	28	66	13	17	8,25,35,20,32,16,16,8,4,10,10,10,32	9:9,31:2,22:2
5	1	10701f00	255884	28	68	13	5	10,11,10,33,24,11,28,32,25,20,33,16,33	7:2,31:18,24:24
5	1	10701f00	198308	29	39	5	0	24,25,35,20,35	7:7,8:8,31:31,24:24
5	1	10701f00	20068	29	41	5	2	1,20,24,19,8	7:7,8:8,31:31,24:24
5	1	1a7d8b6c	222466	32	38	3	10	668,547,602	5:5,8:8,2:2,31:29,18:18
5	1	1a7d8b6c	217314	33	38	3	24	668,547,602	5:5,2:2,0:0,8:8,31:15,18:2,16:0
5	1	1a7d8b6c	214361	33	63	10	23	10,2,4,531,610,1,24,11,19,610	14:2,8:8,4:4,31:22,16:16
5	1	1a7d8b6c	181657	33	66	10	30	2,668,602,20,546,2,34,19,19,8	7:1,0:0,2:2,8:8,4:4,31:4
5	1	1a7d8b6c	132178	34	46	3	20	668,2,602	5:5,8:8,2:2,31:11,19:0
5	1	1a7d8b6c	135187	34	52	4	8	2,668,1,28	10:10,5:5,31:17,19:16
5	1	1a7d8b6c	21141	34	53	6	18	668,35,604,34,16,16	10:10,5:5,0:0,2:2,31:1,18:2,16:0
5	1	1a7d8b6c	208645	34	54	6	11	12,547,12,10,532,8	13:5,8:8,2:2,31:25,18:18
5	1	20802001	122665	10	36	10	9	20,2,1,24,4,8,11,32,608,1	14:8
5	1	20802001	190921	12	38	10	23	16,1,10,600,737,20,19,12,25,34	13:5
5	1	20802001	50974	12	44	15	11	10,11,12,19,32,35,12,25,28,16,3,668,34,529,33	26:10
5	1	20802001	121215	12	48	16	17	1,8,16,610,26,20,24,3,10,35,20,25,11,8,522,34	7:1
5	1	20802001	184713	14	34	10	0	738,17,2,16,28,602,26,737,35,32	7:0
5	1	20802001	81209	14	36	10	15	8,34,2,546,737,3,17,26,12,538	28:12
5	1	20802001	8797	14	42	14	11	17,24,19,610,26,3,610,17,34,672,16,11,16,4	11:11
5	1	20802001	225915	14	42	12	29	28,665,26,1,16,3,34,546,20,32,600,24	14:12
5	1	40001500	68897	10	12	2	0	596,24	25:9
5	1	40001500	18433	10	14	2	0	596,4	25:8
5	1	40001500	61169	10	14	2	16	596,24	25:25
5	1	40001500	65649	10	14	2	0	596,3	25:8
5	1	40001500	66353	10	14	2	1	596,35	25:9
5	1	40001500	102065	10	14	2	1	596,32	25:9
5	1	40001500	108721	10	14	2	1	596,4	25:9
5	1	40001500	128817	10	14	2	0	596,10	25:8
5	1	44000000	0	12	14	0	0		27:26
5	1	44000000	1	12	14	0	1		27:27
5	1	44000000	464	12	14	1	0	8	27:27
5	1	44000000	6144	12	14	1	0	32	27:27
5	1	44000000	7568	12	14	1	0	32	27:27
5	1	44000000	9152	12	14	1	0	8	27:27
5	1	44000000	9744	12	14	1	0	32	27:27
5	1	44000000	10112	12	14	1	0	24	27:27
5	1	8c4e18f0	86172	33	69	13	18	17,25,4,34,33,33,35,24,26,35,4,2,8	14:12,4:4,31:25,19:19
5	1	8c4e18f0	167032	33	74	9	15	32,17,1,34,11,4,24,25,12	7:0,0:0,4:4,31:4,25:1
5	1	8c4e18f0	217850	34	64	11	2	28,19,34,35,2,33,672,28,26,12,537	11:10,8:8,31:16,20:20,16:16
5	1	8c4e18f0	14287	34	70	16	3	19,2,24,24,2,25,3,24,608,8,2,35,12,34,522,19	14:6,5:5,2:2,1:1,31:13
5	1	8c4e18f0	150764	34	70	13	28	10,3,32,20,26,26,32,24,4,33,33,33,4	7:5,2:2,1:1,31:15,25:8
5	1	8c4e18f0	190876	34	70	13	1	8,4,19,4,33,26,19,34,19,24,20,16,25	7:5,8:8,31:26,26:18,16:16
5	1	8c4e18f0	36696	34	71	9	29	24,26,35,28,8,8,24,10,25	13:4,2:2,0:0,4:4,31:11,22:0
5	1	8c4e18f0	96172	34	71	13	22	8,2,28,8,19,17,34,17,2,3,16,34,28	14:14,2:2,0:0,8:8,31:13,25:1
5	1	b4d22911	160904	29	57	9	22	1,12,24,24,16,34,24,12,2	6:6,1:1,31:29,25:17
5	1	b4d22911	241064	29	59	9	26	25,1,8,4,25,2,10,32,24	13:12,4:4,31:21,18:18
5	1	b4d22911	109556	30	44	5	2	2,8,33,26,25	3:3,4:4,2:2,31:15,28:4
5	1	b4d22911	194007	30	52	8	22	19,604,19,737,3,8,4,35	12:12,8:8,2:2,31:5,18:2
5	1	b4d22911	107076	30	55	5	14	2,26,1,24,32	3:3,2:2,0:0,4:4,31:1,28:8
5	1	b4d22911	252707	30	55	4	29	1,24,2,32	3:3,1:1,0:0,4:4,31:18,28:24
5	1	b4d22911	114716	30	60	13	2	1,19,1,11,16,12,10,26,19,33,20,3,2	7:7,4:4,31:14,24:8,16:0
5	1	b4d22911	114856	30	61	9	23	35,33,2,16,19,26,24,17,33	3:3,0:0,8:8,31:26,28:28,16:16
5	1	c56b4a5a	12843	25	50	12	9	20,26,35,34,1,529,523,32,592,24,35,17	6:6,5:5,1:1,0:0,8:8,19:2,16:0
5	1	c56b4a5a	23402	26	51	11	10	19,25,602,17,538,10,531,540,28,16,34	7:2,2:2,0:0,8:8,25:1
5	1	c56b4a5a	184910	26	56	15	21	537,25,33,592,25,3,34,28,596,1,26,35,25,24,672	9:9,4:4,1:1,30:6
